Time_s,u,v,w,q_rad_s,p_dot,r_dot,beta_rad,p_rad_s,r_rad_s,rud_deg,ail_deg,aill_deg,ailr_deg,CY,Cl,Cn
0.25,0.0153649877756834,-1.63767862319946,-43.8199272155762,-0.00233820732682943,-0.0179814472794533,-0.00262956344522536,-0.0349865667521954,0.00341825769282877,0.00338430213741958,0.111881524324417,0.142979547381401,-0.19640052318573,0.0895585641264915,0.00696249632164836,-0.000923857733141631,-0.000167570149642415
0.275,0.0115052368491888,-1.63649952411652,-43.8192329406738,-0.00542610418051481,-0.0179708953946829,-0.00224677915684879,-0.0320243276655674,0.0039880177937448,-0.00170523568522185,0.221049621701241,0.0593907497823238,-0.140901163220406,-0.0221196655184031,0.0124164260923862,-0.000930505222640932,-0.000126987273688428
0.3,0.0203914567828178,-1.63823008537292,-43.8188133239746,-0.00250429823063314,-0.0180036425590515,-0.00244372640736401,-0.0253191515803337,0.00262489123269916,0.000169822102179751,0.217370063066483,0.12420230358839,-0.293256223201752,-0.0448516122996807,0.00253515737131238,-0.00092130689881742,-0.000146417049109004
0.325,0.0206771083176136,-1.63604366779327,-43.8179817199707,-0.00406775157898664,-0.0179660767316818,-0.00229656719602644,-0.0126599064096808,0.00521124806255102,0.000127305829664692,0.0591212809085846,0.138610675930977,-0.182836085557938,0.0943852663040161,0.01787393912673,-0.000940933940000832,-0.00013403246703092
0.35,0.023980313912034,-1.63571679592133,-43.818244934082,-0.00468307640403509,-0.0116553660482168,-0.00192339601926506,-0.0266362335532904,0.00383431161753833,0.00281944591552019,0.156045883893967,0.269550383090973,-0.374611526727676,0.164489239454269,0.00996538810431957,-0.000590891460888088,-0.000131240623886697
0.375,0.0175926852971315,-1.63625693321228,-43.8193206787109,-0.00365632679313421,-0.0115428101271391,-0.00192541303113103,-0.0187979657202959,0.00205910252407193,-0.00164500949904323,0.065574899315834,0.107151754200459,-0.0936751067638397,0.120628401637077,0.00380531302653253,-0.000589417468290776,-0.000132953748106956
0.4,0.019884143024683,-1.63520288467407,-43.8190879821777,-0.00494443392381072,-0.0114071061834693,-0.00183612783439457,-0.0328241735696793,0.00434340303763747,0.000353680661646649,0.0614165738224983,0.2348922342062,-0.190141379833221,0.279643088579178,0.0130591746419668,-0.000590394367463887,-0.000126089304103516
0.425,0.0171668976545334,-1.63643014431,-43.8187255859375,-0.00158941769041121,-0.0116717061027884,-0.00191597954835743,-0.0178348738700151,0.00206174305640161,-0.000764920259825885,0.149656236171722,0.0839951634407043,-0.0260569993406534,0.14193332195282,0.0023376161698252,-0.000609385489951819,-0.000133878958877176
0.45,0.00538996513932943,-1.63796174526215,-43.8197479248047,-0.00504132173955441,-0.0116885956376791,-0.00200902973301709,-0.0134969828650355,0.0018456052057445,-0.0046454737894237,0.28739669919014,0.156806752085686,-0.225566640496254,0.0880468711256981,0.00110356020741165,-0.000605232082307339,-0.000143192999530584
0.475,0.00242927158251405,-1.63696157932281,-43.8184471130371,-0.00521031348034739,-0.0115330750122666,-0.00193970475811511,-0.0219706129282713,0.00519514642655849,0.00011066301522078,-0.0632580518722534,0.174241334199905,-0.249532759189606,0.0989498943090439,0.0152343530207872,-0.000604232307523489,-0.000138548624818213
0.5,0.0193952843546867,-1.63510739803314,-43.8189086914062,-0.00747492769733071,-0.0116195548325777,-0.00197699596174061,-0.0183782577514648,0.005018575116992,-0.000138928895466961,0.173454612493515,0.13734894990921,-0.113466635346413,0.161231249570847,0.0160606298595667,-0.000583848624955863,-0.000136571281473152
0.525,0.00363920419476926,-1.6370644569397,-43.8181114196777,-0.0055701513774693,-0.0114456806331873,-0.00171827699523419,-0.0260625034570694,0.00305164325982332,0.000875202938914299,-0.0101679852232337,0.0820258483290672,-0.188680380582809,-0.0246286801993847,0.0029812129214406,-0.000568057061173022,-0.000108022388303652
0.55,0.0252371560782194,-1.63651072978973,-43.8171501159668,-0.00460334215313196,-0.0119014950469136,-0.00184832746163011,-0.0404092408716679,0.00124164181761444,0.000133739144075662,0.0600829161703587,0.110991567373276,-0.0400527939200401,0.181930348277092,0.00409633386880159,-0.000587263144552708,-0.00011791803262895
0.575,0.0240584742277861,-1.63827645778656,-43.8182983398438,-0.00415794597938657,-0.011722257360816,-0.00194350513629615,-0.0343129076063633,0.00169465795625001,0.000931827758904546,0.190857499837875,0.245473831892014,-0.220505431294441,0.270442217588425,0.000204790383577347,-0.00060576357645914,-0.000135300535475835
0.6,0.00178698298987001,-1.63633859157562,-43.8178062438965,-0.00614460650831461,-0.00628084922209382,-0.001730274874717,-0.0179528966546059,0.00633204262703657,0.00235462072305381,0.0988591387867928,0.174362048506737,-0.230837494134903,0.11788659542799,0.0196653921157122,-0.000316189980367199,-0.000146939419209957
0.625,0.0186429414898157,-1.63657891750336,-43.8191795349121,-0.00554005894809961,-0.00649826135486364,-0.00185923278331757,-0.0288909040391445,0.00236888159997761,0.000519626250024885,0.172326654195786,0.1816046833992,-0.0062286164611578,0.356980741024017,0.00519145280122757,-0.000324750784784555,-0.000157997288624756
0.65,0.0116968937218189,-1.63684237003326,-43.8182029724121,-0.00587737187743187,-0.00607027532532811,-0.00170423230156302,-0.00151843088679016,0.00514264870434999,-5.12752558279317e-05,0.133592247962952,0.0882278382778168,-0.0449007749557495,0.131554901599884,0.0123239029198885,-0.000315804092679173,-0.000150388950714841
0.675,0.0357623547315598,-1.6362556219101,-43.818431854248,-0.00484792981296778,-0.006164341699332,-0.00134722981601954,-0.0264729652553797,0.00396510167047381,-0.000135195194161497,0.273266077041626,0.0671397224068642,-0.0605957061052322,0.0736837387084961,0.0105368997901678,-0.00030113899265416,-0.000101989986433182
0.7,0.0173038337379694,-1.63703966140747,-43.8191986083984,-0.00550879677757621,-0.0061757187359035,-0.00160813238471746,-0.00729601224884391,0.00415662629529834,-0.00246382900513709,0.199811711907387,-0.046854630112648,-0.176655262708664,-0.27036452293396,0.00853894557803869,-0.0003176620521117,-0.000136904054670595
0.725,0.025486683472991,-1.63666939735413,-43.8195838928223,-0.00427417410537601,-0.00625778501853347,-0.00170794257428497,-0.0367149747908115,0.0039248033426702,0.00195170077495277,0.0796377435326576,0.151327192783356,-0.165369257330894,0.137285143136978,0.0102418819442391,-0.000311748066451401,-0.000142631819471717
0.75,0.0169619768857956,-1.63601398468018,-43.818000793457,-0.00644491612911224,-0.00634283712133765,-0.00185923872049898,-0.0322017036378384,0.00191620411351323,5.14721541549079e-05,0.151409387588501,0.168334230780602,-0.099626824259758,0.237041637301445,0.00616769539192319,-0.000321587838698179,-0.000161475079949014
0.775,0.0177394114434719,-1.63573622703552,-43.8177108764648,-0.00517563056200743,-0.00649436935782433,-0.00156485824845731,-0.0166459083557129,0.00396708492189646,-0.00248159910552204,0.152327746152878,0.1688192486763,-0.199206620454788,0.138431861996651,0.0106350788846612,-0.000340122962370515,-0.000131935652461834
0.8,0.0359970405697823,-1.6368967294693,-43.8178825378418,-0.00364760681986809,-0.00672096014022827,-0.00177005736622959,-0.0484497547149658,0.00395058514550328,-0.00067105662310496,0.351873099803925,0.172428756952286,-0.190358608961105,0.154498890042305,0.00694000208750367,-0.000334731128532439,-0.000146093225339428
0.825,0.0164910368621349,-1.63584101200104,-43.8194885253906,-0.00385047774761915,-0.00645893253386021,-0.00167864805553108,-0.029816810041666,0.000882655382156372,0.000343414023518562,-0.0358283296227455,0.162850230932236,-0.18615947663784,0.139540985226631,0.0044359783641994,-0.000322213862091303,-0.000137883369461633
0.85,0.0221236385405064,-1.63508927822113,-43.8183708190918,-0.00359018845483661,-0.00374961993657053,-0.00164297153241932,-0.0324844345450401,0.0040811994113028,0.00221215561032295,0.150814220309258,0.257922202348709,-0.271398663520813,0.244445726275444,0.0115921413525939,-0.000185064156539738,-0.000153716537170112
0.875,0.0126512637361884,-1.63505792617798,-43.8177604675293,-0.00565279182046652,-0.00372822023928165,-0.00137274444568902,-0.0166306179016829,0.00136596860829741,-0.00159222539514303,0.0286695975810289,0.0494796708226204,-0.102211222052574,-0.00325188343413174,0.0032818375620991,-0.000179327675141394,-0.000120396995043848
0.9,0.0122390436008573,-1.63615369796753,-43.8168258666992,-0.00361075764521956,-0.00377011299133301,-0.00130473007448018,-0.0232785977423191,0.00378022575750947,0.00164481753017753,0.147861689329147,0.0631318241357803,0.0580248013138771,0.184288457036018,0.0070464932359755,-0.000196306296857074,-0.000121894656331278
0.925,0.0157660860568285,-1.63595414161682,-43.8189849853516,-0.00403154036030173,-0.00365076283924282,-0.00161139643751085,-0.0405210331082344,0.00427529867738485,0.00100046477746218,0.192433297634125,0.196070462465286,-0.32770299911499,0.0644379407167435,0.0105603504925966,-0.000175368710188195,-0.000147122729686089
0.95,0.0330425798892975,-1.63686740398407,-43.8181419372559,-0.00402626022696495,-0.00381338433362544,-0.00161043333355337,-0.0164134912192822,-0.000571386306546628,0.00200675590895116,0.167302474379539,0.0525451526045799,-0.000848716823384166,0.104241587221622,-0.00341941928490996,-0.000189132464583963,-0.000149730563862249
0.975,0.0132395457476377,-1.63676798343658,-43.8188514709473,-0.00504642073065042,-0.00371060031466186,-0.00122181919869035,-0.0237520001828671,0.00298502272926271,0.0021979243028909,0.104796141386032,0.164486095309258,-0.233947649598122,0.0950245410203934,0.00706106284633279,-0.000175511348061264,-0.000102338184660766
1,0.0368203371763229,-1.63478815555573,-43.8180122375488,-0.0044976300559938,-0.00358950300142169,-0.00137728068511933,-0.014608989469707,0.00664472160860896,-0.000237369327805936,0.178631275892258,-0.0521656163036823,0.104079015552998,-0.000252220605034381,0.020636223256588,-0.00017882525571622,-0.000126822051242925
1.025,0.0158646926283836,-1.63727283477783,-43.8169746398926,-0.00588286994025111,-0.00354737089946866,-0.00154563144315034,-0.0298486445099115,0.0026988573372364,0.00325478217564523,0.0276986658573151,0.0474226400256157,-0.0453337393701077,0.0495115406811237,0.00109439692460001,-0.000183005467988551,-0.000150764419231564
1.05,0.0268816631287336,-1.63546645641327,-43.8190536499023,-0.00555758364498615,-0.00333201396279037,-0.00123325304593891,-0.0258526336401701,0.00251879449933767,-0.00247612898238003,0.353820860385895,0.0358376614749432,0.0360103398561478,0.107685662806034,0.00964557193219662,-0.00015734949556645,-0.000106594576209318
1.075,0.0188276134431362,-1.63570380210876,-43.8194770812988,-0.00633885664865375,-0.00353837595321238,-0.00151131919119507,-0.022318709641695,0.00141414080280811,0.00196303380653262,0.0807052925229073,0.181523203849792,-0.187249228358269,0.175797179341316,0.00284518930129707,-0.00017101044068113,-0.000137465161969885
1.1,0.00907979346811771,-1.63625204563141,-43.8184928894043,-0.00492025632411242,-0.00230677449144423,-0.00129994435701519,-0.0249397326260805,0.00653108349069953,-0.00248342496342957,0.060465183109045,0.163357183337212,-0.172273561358452,0.154440805315971,0.0145546812564135,-0.000110427339677699,-0.000125379912788048
1.125,0.027971463277936,-1.63538801670074,-43.8189010620117,-0.00613757129758596,-0.00217872369103134,-0.000755612622015178,-0.0214324276894331,0.00460177101194859,0.000876375765074044,0.384221911430359,0.0878445208072662,-0.306299597024918,-0.130610555410385,0.0131144216284156,-0.000108806816569995,-6.82445534039289e-05
1.15,0.0145882852375507,-1.63589262962341,-43.8190460205078,-0.00348267611116171,-0.00263920542784035,-0.00104059523437172,-0.027503028512001,-3.0961622542236e-05,0.00375264463946223,0.0115537522360682,0.141013592481613,-0.106953427195549,0.175073742866516,-0.00119493075180799,-0.00013166262942832,-9.57046213443391e-05
1.175,0.0165635403245687,-1.63600516319275,-43.8188285827637,-0.00560721941292286,-0.0021503958851099,-0.00123360706493258,-0.0376559719443321,0.00321035017259419,-0.000521288253366947,0.139510691165924,0.128076836466789,-0.132068902254105,0.124084778130054,0.00731277419254184,-0.000100584882602561,-0.000116041606815998
1.2,0.0181038118898869,-1.63751316070557,-43.8204803466797,-0.00610564090311527,-0.00208389945328236,-0.00123003125190735,-0.00618366384878755,0.00606385571882129,-0.00138939335010946,0.475334525108337,0.0141025790944695,-0.0340096279978752,-0.00580446934327483,0.0113274026662111,-9.95586742646992e-05,-0.000119597956654616
1.225,0.00775736616924405,-1.63867056369781,-43.8187255859375,-0.00549962092190981,-0.00251007056795061,-0.00101309933234006,-0.0238792169839144,0.00287873530760407,-0.000198667490622029,0.13034588098526,0.118979431688786,-0.210864156484604,0.0270947031676769,0.00452356785535812,-0.000126828905194998,-9.55817886278965e-05
1.25,0.0263801608234644,-1.63538420200348,-43.8181762695312,-0.00356989563442767,-0.00239828857593238,-0.00087040092330426,-0.0156488940119743,-0.000531210738699883,0.00213367165997624,0.214806705713272,0.237885653972626,-0.311558246612549,0.164213076233864,0.0061854487285018,-0.000123317629913799,-8.09107950772159e-05
1.275,0.0147973317652941,-1.63809299468994,-43.818359375,-0.00623894296586514,-0.00233260239474475,-0.00106330751441419,-0.0310200657695532,0.00208654161542654,0.00298722623847425,0.223990514874458,0.0615319386124611,-0.0486972890794277,0.0743665918707848,-0.000938621698878706,-0.000115573515358847,-0.000100504170404747
1.3,0.0327954478561878,-1.63780868053436,-43.8188018798828,-0.00356009718962014,-0.00230791396461427,-0.00119444180745631,-0.0272653102874756,0.00473391031846404,4.44773468188941e-05,0.277305841445923,0.0799285992980003,-0.0823285058140755,0.0775286927819252,0.012142944149673,-0.000112529633042868,-0.000114628579467535
1.325,0.0263385288417339,-1.63652992248535,-43.8184204101562,-0.00512915197759867,-0.00201414711773396,-0.00142121419776231,-0.0400404557585716,0.00190387084148824,0.00101080536842346,-0.0443157963454723,0.154399111866951,-0.223724633455276,0.0850735828280449,0.00733731919899583,-9.42252008826472e-05,-0.000138498638989404
1.35,0.00414955709129572,-1.6367746591568,-43.8196563720703,-0.00478962855413556,-0.00180319894570857,-0.00114769616629928,-0.0298118349164724,0.00165984570048749,0.00061249773716554,0.136903285980225,0.213278487324715,-0.246259540319443,0.180297434329987,0.00338852545246482,-8.40459324535914e-05,-0.000109318301838357
1.375,0.0302032809704542,-1.63755536079407,-43.8187217712402,-0.00427260342985392,-0.00160994182806462,-0.000971454952377826,-0.0434712022542953,0.00246528582647443,0.000665894767735153,0.176888972520828,0.163580566644669,-0.251110076904297,0.0760510489344597,0.00430959369987249,-7.85407901275903e-05,-9.5965362561401e-05
1.4,0.0106775751337409,-1.63714325428009,-43.8210182189941,-0.00542715471237898,-0.0015989220701158,-0.000936063646804541,-0.0334689505398273,0.00375839206390083,-0.00123105314560235,0.046332735568285,0.129693076014519,-0.0940575525164604,0.165328592061996,0.0101179052144289,-7.74475556681864e-05,-9.19009326025844e-05
1.425,0.00312037696130574,-1.63652634620667,-43.8177185058594,-0.00399611843749881,-0.00147721904795617,-0.000875739089678973,-0.0373702831566334,0.00338406558148563,-0.000180626288056374,0.187000021338463,0.210590317845345,-0.106911651790142,0.314268976449966,0.00965923815965652,-7.17022703611292e-05,-8.6014173575677e-05
1.45,0.0257757510989904,-1.6361700296402,-43.8172454833984,-0.00433631055057049,-0.00174447847530246,-0.00125302956439555,-0.0323006696999073,0.00247304257936776,0.00117605738341808,0.251268297433853,0.0970781892538071,-0.132361620664597,0.0617947541177273,0.00687825307250023,-8.38216219563037e-05,-0.000125886479509063
1.475,0.0107344090938568,-1.63700032234192,-43.8198394775391,-0.00512903090566397,-0.00155827926937491,-0.000947005464695394,-0.0369273200631142,0.00271825050003827,0.000229453551582992,0.0125573873519897,0.172050416469574,-0.168136298656464,0.175964519381523,0.00478605180978775,-7.53720087232068e-05,-9.30473397602327e-05
1.5,0.0205160826444626,-1.63449335098267,-43.8185119628906,-0.00366142764687538,-0.00182847864925861,-0.0011230343952775,-0.0324336141347885,0.00194784358609468,-0.00253721955232322,0.278341829776764,0.122248463332653,-0.0467832647264004,0.197713658213615,0.0101219769567251,-8.62064043758437e-05,-0.000107877858681604
1.525,0.0295402202755213,-1.63816666603088,-43.8190803527832,-0.00741480896249413,-0.00138758518733084,-0.000884303241036832,-0.0256550069898367,0.00263551878742874,0.0022251489572227,0.0607872605323792,0.0688900798559189,0.0619881637394428,0.19976831972599,-0.00176712917163968,-6.8052984715905e-05,-8.85165209183469e-05
1.55,0.0198425687849522,-1.63481426239014,-43.8190994262695,-0.00516379904001951,-0.00181375304237008,-0.000939702789764851,-0.033774621784687,0.000497266999445856,-0.00137295364402235,0.265701681375504,0.171169579029083,-0.182948142290115,0.159391015768051,0.00850170105695724,-8.6743566498626e-05,-8.8376720668748e-05
1.575,0.0293390061706305,-1.63671910762787,-43.8194694519043,-0.00457173958420753,-0.00154187681619078,-0.000957743963226676,-0.0340323634445667,0.00193108199164271,0.00250692968256772,0.0580936335027218,0.137841254472733,-0.130268588662148,0.145413920283318,0.000456585548818111,-7.21563192200847e-05,-9.09112131921574e-05
1.6,0.0249480493366718,-1.63752400875092,-43.8186454772949,-0.00560122402384877,-0.00110018835403025,-0.00105723098386079,-0.0247539915144444,0.00258166203275323,-0.00120400218293071,0.230874225497246,0.0650727450847626,-0.0902880877256393,0.0398573949933052,0.00453043263405561,-5.06247379234992e-05,-0.000108567670395132
1.625,0.0276429727673531,-1.63651776313782,-43.8187561035156,-0.00389044918119907,-0.00116029451601207,-0.00110482890158892,-0.0547344982624054,0.00286076590418816,0.00141251960303634,0.0610305890440941,0.178594499826431,-0.145081087946892,0.212107911705971,0.00891929399222136,-5.18456945428625e-05,-0.000109017448266968
1.65,0.0226660501211882,-1.6353622674942,-43.8183975219727,-0.00452488288283348,-0.00166448182426393,-0.000689879117999226,-0.0453889518976212,0.00442210817709565,0.000276787061011419,0.0574362985789776,0.112879700958729,-0.387356400489807,-0.16159699857235,0.013078167103231,-8.07836040621623e-05,-6.31040238658898e-05
1.675,0.0240721013396978,-1.63608741760254,-43.8189735412598,-0.00327070546336472,-0.00123421673197299,-0.000625051266979426,-0.049840372055769,0.00376543751917779,-0.000579357147216797,0.19291715323925,0.296772420406342,-0.395934283733368,0.197610542178154,0.00759747298434377,-6.05875502515119e-05,-6.02818836341612e-05
1.7,0.024443918839097,-1.63723254203796,-43.819206237793,-0.00475940154865384,-0.00113515043631196,-0.000431922206189483,-0.0310796461999416,0.0035083219408989,-0.000968947424553335,0.318342626094818,0.215455681085587,-0.264954447746277,0.165956899523735,0.00597497215494514,-5.60286061954685e-05,-3.95933602703735e-05
1.725,0.0400616265833378,-1.6366548538208,-43.8183174133301,-0.00611879909411073,-0.000914165109861642,-0.000646444968879223,-0.0483419485390186,0.000697840703651309,-0.000418983137933537,0.0571640729904175,0.137947604060173,-0.218269288539886,0.0576259158551693,0.00299993902444839,-4.36755908594932e-05,-6.45748295937665e-05
1.75,0.0119159100577235,-1.63711822032928,-43.8195381164551,-0.00413972558453679,-0.00107390026096255,-0.000797993678133935,-0.0338155664503574,0.00498821260407567,0.00275880540721118,-0.0430800318717957,0.041047178208828,-0.0602362528443336,0.0218581017106771,0.0110630914568901,-5.08911871293094e-05,-7.96399617684074e-05
1.775,0.040944017469883,-1.63560056686401,-43.8192024230957,-0.00488290144130588,-0.00120615609921515,-0.000715739442966878,-0.0376264005899429,0.000279126485111192,-0.000264842412434518,0.130372256040573,0.126420676708221,-0.229639157652855,0.0232021939009428,0.00412153778597713,-5.92820542806294e-05,-7.09284649929032e-05
1.8,0.0256834868341684,-1.63802456855774,-43.8196067810059,-0.00460045505315065,-0.00137375900521874,-0.000795812520664185,-0.0235845353454351,0.00444958778098226,0.00174534367397428,0.152971088886261,0.178247407078743,-0.152526587247849,0.203968226909637,0.00530487485229969,-6.49482753942721e-05,-7.57423404138535e-05
1.825,0.0184236504137516,-1.63586592674255,-43.819995880127,-0.00245098187588155,-0.00117797765415162,-0.00079756008926779,-0.0264116916805506,0.00152500253170729,0.000478610338177532,0.147713035345078,0.0940719544887543,-0.120758272707462,0.0673856437206268,0.00845588464289904,-5.59752043045592e-05,-7.83476934884675e-05
1.85,0.0172512270510197,-1.63774645328522,-43.8195266723633,-0.00807440932840109,-0.000859473657328635,-0.000630476220976561,-0.0181851778179407,0.0010375069687143,-0.00252041686326265,0.0711108520627022,0.0945219323039055,-0.098553404211998,0.090490460395813,-0.00172909640241414,-4.17945702793077e-05,-6.55662879580632e-05
1.875,-0.00445622485131025,-1.63792896270752,-43.821231842041,-0.00426796730607748,-0.000994609785266221,-0.000615806726273149,-0.0418645814061165,0.00462356023490429,0.00105649046599865,0.0576252564787865,0.165010780096054,-0.188929066061974,0.141092509031296,0.0111132860183716,-4.91167957079597e-05,-6.21864019194618e-05
1.9,0.0155811496078968,-1.63774383068085,-43.820499420166,-0.00296546565368772,-0.000836760737001896,-0.000430360669270158,-0.0194512195885181,0.00239093508571386,-0.00218177028000355,0.0955426096916199,0.200461477041245,-0.175924763083458,0.224998205900192,0.00614301068708301,-4.00618664571084e-05,-4.07129628001712e-05
1.925,0.0397117435932159,-1.63609087467194,-43.8179512023926,-0.00542095396667719,-0.000927122891880572,-0.000754478387534618,-0.0333374626934528,0.00140586972702295,-0.000725138816051185,0.155170306563377,0.149813890457153,-0.23421922326088,0.0654085502028465,0.0068421857431531,-4.1770406824071e-05,-7.31824547983706e-05
1.95,0.0225520711392164,-1.6371876001358,-43.8179397583008,-0.00348217296414077,-0.000874423130881041,-0.000652362126857042,-0.0239540990442038,0.00187021307647228,-0.00203887419775128,0.272973448038101,0.166878536343575,-0.239641338586807,0.0941157415509224,0.00212683319114149,-4.13923007727135e-05,-6.55286639812402e-05
1.975,0.0176444593816996,-1.63611900806427,-43.8198776245117,-0.00517726456746459,-0.00101312063634396,-0.00039398527587764,-0.037933349609375,0.00146083231084049,0.000576738850213587,0.0228842236101627,0.151049897074699,-0.273465692996979,0.0286340918391943,0.00581632601097226,-4.94268933834974e-05,-3.5556142393034e-05
2,0.0386491492390633,-1.63552629947662,-43.8185234069824,-0.00500050280243158,-0.000840353954117745,-0.000353832234395668,-0.0455425977706909,0.00255887373350561,0.00196540169417858,0.192927628755569,0.0866328403353691,-0.109345637261868,0.0639200434088707,0.00721699325367808,-3.99932614527643e-05,-3.17329941026401e-05
2.025,0.0178725644946098,-1.63695502281189,-43.8188400268555,-0.003545674495399,-0.000877144862897694,-0.000306047179037705,-0.0414606817066669,0.00407382752746344,0.00322967814281583,0.249159663915634,0.167852804064751,-0.252654135227203,0.0830514654517174,0.00650035357102752,-4.25192956754472e-05,-2.68115963990567e-05
2.05,0.0358885452151299,-1.63671517372131,-43.819522857666,-0.0040626535192132,-0.000803983130026609,-0.000422483863076195,-0.0210820529609919,0.000955345050897449,0.00198728451505303,0.1602962911129,0.109563693404198,-0.0818058550357819,0.137321531772614,0.00289672054350376,-3.99586497223936e-05,-4.116068885196e-05
2.075,0.0276831183582544,-1.63736879825592,-43.8176689147949,-0.00494033517315984,-0.000796159380115569,-0.000536512467078865,-0.0424939654767513,0.00235795881599188,0.000841937842778862,0.390859246253967,0.0265851691365242,0.00631105666980147,0.059481393545866,0.00439467187970877,-3.90878049074672e-05,-5.45530383533332e-05
2.1,0.0313446559011936,-1.63683044910431,-43.8166809082031,-0.00188016099855304,-0.000816757790744305,-0.000478089437820017,-0.0443952865898609,0.00158045382704586,-0.00190500658936799,0.199193432927132,0.176561519503593,-0.102137625217438,0.250985413789749,0.00511611206457019,-3.9990776713239e-05,-4.7227120376192e-05
2.125,0.0390656813979149,-1.63578712940216,-43.8201751708984,-0.00344087556004524,-0.000968408945482224,-0.000237205618759617,-0.0551115684211254,0.00374494725838304,-0.00135683792177588,0.100599482655525,0.13734170794487,-0.111425176262856,0.163258224725723,0.0113107226788998,-4.82818650198169e-05,-1.94089407159481e-05
2.15,0.0223543271422386,-1.63612174987793,-43.8181800842285,-0.00536229927092791,-0.000561780121643096,-0.000397161056753248,-0.0282971262931824,0.00287396903149784,0.00129723642021418,0.153875738382339,0.102304957807064,-0.225076407194138,-0.0204664897173643,0.00597415678203106,-2.56810490100179e-05,-3.79853845515754e-05
2.175,0.0351495966315269,-1.63533651828766,-43.8179244995117,-0.00378604047000408,-0.000713833956979215,-0.000439597031800076,-0.0199197754263878,0.00633960077539086,-0.000665810948703438,0.0695599466562271,0.153831675648689,-0.0667322427034378,0.240931108593941,0.0176230780780315,-3.50593436451163e-05,-4.46272861154284e-05
2.2,0.0278910826891661,-1.63607692718506,-43.8177070617676,-0.00529751088470221,-0.000602537242230028,-0.000261607900029048,-0.0350262299180031,0.00152389809954911,4.95173371746205e-05,0.102045521140099,0.149262368679047,-0.154320299625397,0.144204422831535,0.00202093017287552,-2.90979696728755e-05,-2.40757999563357e-05
