Time_s,u,v,w,q_rad_s,p_dot,r_dot,beta_rad,p_rad_s,r_rad_s,rud_deg,ail_deg,aill_deg,ailr_deg,CY,Cl,Cn
0.775,0.0241331048309803,-1.63366007804871,-43.8149032592773,0.00160061288625002,-0.00459207082167268,-0.00229416857473552,-0.067708745598793,0.002098010154441,0.00194751075468957,-0.0105415070429444,0.0750047713518143,0.0653902217745781,0.215399771928787,0.00553597044199705,-0.000221436494030058,-0.000215276144444942
0.8,0.046256348490715,-1.63248789310455,-43.8158187866211,0.000720555253792554,-0.00460905162617564,-0.00245926855131984,-0.0532803274691105,0.00287332106381655,0.00809306744486094,0.239018842577934,0.175906747579575,-0.118981160223484,0.232832342386246,0.0101568261161447,-0.000237039595958777,-0.000249548611463979
0.825,0.0425585024058819,-1.63667094707489,-43.8153648376465,0.00161329703405499,-0.00481606461107731,-0.00228811055421829,-0.0453180857002735,0.00346550019457936,0.00483438745141029,0.219286158680916,0.190557688474655,-0.228356018662453,0.152759358286858,-0.000868867558892816,-0.000242061069002375,-0.000221521157072857
0.85,0.0435721166431904,-1.63432109355927,-43.8156547546387,0.000498290406540036,-0.00449873693287373,-0.00242371601052582,-0.0323040597140789,0.00290191150270402,0.00426035141572356,0.0991979837417603,0.0790033042430878,-0.0202305112034082,0.137776091694832,0.0123755820095539,-0.000220518675632775,-0.000234772727708332
0.875,0.0264465063810349,-1.63375794887543,-43.8148880004883,0.00109685503412038,-0.00442935433238745,-0.00221482734195888,-0.0454699881374836,0.00475016981363297,0.00277611892670393,0.0667370483279228,0.175602421164513,-0.117001987993717,0.234202861785889,0.0119007490575314,-0.000201320624910295,-0.000195877088117413
0.9,0.0375241637229919,-1.63524079322815,-43.8130073547363,0.00274113821797073,-0.00397280743345618,-0.00211658724583685,-0.0480101741850376,0.00162042677402496,0.00555821880698204,0.00737746153026819,0.0704096034169197,-0.137533038854599,0.00328616285696626,0.000661502534057945,-0.000193473912077025,-0.000203539602807723
0.925,0.0339840278029442,-1.63343966007233,-43.814567565918,0.000700150616466999,-0.00470695272088051,-0.00194355531129986,-0.0553498826920986,0.0072309747338295,0.00244044442661107,0.219105780124664,0.263667613267899,-0.433304518461227,0.0940307080745697,0.0200598686933517,-0.000216462896787561,-0.000166866841027513
0.95,0.0371309816837311,-1.63490009307861,-43.8140869140625,0.00221405364573002,-0.00434464821591973,-0.00246760598383844,-0.0572582371532917,0.00558879179880023,0.00389795540831983,0.118687927722931,0.220085874199867,-0.285474568605423,0.154697179794312,0.0104432385414839,-0.000212171275052242,-0.000240522960666567
0.975,0.0463090427219868,-1.63457834720612,-43.8144226074219,0.000915613141842186,-0.00443112850189209,-0.00194721296429634,-0.0381920747458935,0.000776179716922343,0.00257058325223625,0.0434812717139721,0.0941387489438057,-0.0529436878859997,0.135333806276321,0.00254988740198314,-0.000213571809581481,-0.000177790410816669
1,0.0476263798773289,-1.63436317443848,-43.8147659301758,0.00370461097918451,-0.00391980912536383,-0.00198360974900424,-0.0588195621967316,0.00462312949821353,0.00184845016337931,0.139071136713028,0.153043270111084,-0.221513628959656,0.0845729187130928,0.0112775433808565,-0.000184185613761656,-0.000181573006557301
1.025,0.0207109916955233,-1.6339784860611,-43.8172035217285,0.000898421450983733,-0.00312720658257604,-0.00216695317067206,-0.0597431249916553,0.00162577221635729,0.00317866657860577,0.100801892578602,0.162414073944092,-0.148451894521713,0.17637625336647,0.00489226169884205,-0.000151451080455445,-0.000217808541492559
1.05,0.0403451472520828,-1.63396525382996,-43.8149108886719,0.0024605761282146,-0.00302467867732048,-0.00181333033833653,-0.0501587390899658,0.0055622854270041,0.00326382904313505,0.119319602847099,0.226670816540718,-0.29863440990448,0.154707223176956,0.0137847186997533,-0.000148202700074762,-0.000179149821633473
1.075,0.0692168623209,-1.63446664810181,-43.8155555725098,0.00234695547260344,-0.00320182926952839,-0.00196260656230152,-0.0427867248654366,0.00280615105293691,0.00468772789463401,0.314570903778076,0.106224685907364,-0.126671090722084,0.0857782736420631,0.00547228753566742,-0.00014704251952935,-0.00018283944518771
1.1,0.0617094710469246,-1.63323068618774,-43.8155174255371,0.00223001791164279,-0.00347770657390356,-0.00215443898923695,-0.0429658740758896,0.00102075433824211,0.00331938243471086,0.0265764929354191,0.11119070649147,-0.0572795085608959,0.165101900696754,0.00531856995075941,-0.000169763166923076,-0.000213762701605447
1.125,0.0484939813613892,-1.63550305366516,-43.8149070739746,-0.000108060987258796,-0.00331222848035395,-0.00199269829317927,-0.057327538728714,0.00274160830304027,0.00370883732102811,0.0808540061116219,0.146803662180901,-0.168935880064964,0.124671436846256,0.00160898920148611,-0.000157576141646132,-0.000191413986613043
1.15,0.0337693877518177,-1.63241767883301,-43.8141555786133,0.00250971363857388,-0.00336208799853921,-0.00238166050985456,-0.0736640244722366,0.00322216609492898,0.00206809304654598,0.0315566994249821,0.106589749455452,-0.125367924571037,0.0878115743398666,0.0147169521078467,-0.000160068593686447,-0.000236217936617322
1.175,0.0503219999372959,-1.63527011871338,-43.8169212341309,0.00156199000775814,-0.00305099249817431,-0.0023116369266063,-0.053395614027977,0.00253418902866542,0.00504173850640655,0.235552936792374,0.210198268294334,-0.35351973772049,0.0668767914175987,-0.000164808181580156,-0.000152379463543184,-0.000243926522671245
1.2,0.0505469627678394,-1.63420009613037,-43.8149566650391,0.00285032507963479,-0.00306041003204882,-0.00217320723459125,-0.0568718872964382,0.00478170998394489,0.00333705148659647,0.173189654946327,0.168384209275246,-0.206475615501404,0.130292803049088,0.0139468936249614,-0.000144587189424783,-0.000214001061976887
1.225,0.0711127519607544,-1.63601315021515,-43.8163452148438,0.0019023617496714,-0.00274802441708744,-0.00203770399093628,-0.0288228746503592,0.00740146357566118,0.00333869969472289,0.113308779895306,0.140111148357391,-0.19538651406765,0.0848357900977135,0.0139937689527869,-0.000130023268866353,-0.00020248543296475
1.25,0.045875433832407,-1.6337411403656,-43.8166694641113,0.00134226575028151,-0.00307126576080918,-0.00163594412151724,-0.0521565675735474,0.00337464828044176,0.000604922533966601,0.325431019067764,0.0779796317219734,-0.176543220877647,-0.0205839574337006,0.0130754048004746,-0.000147604718222283,-0.000154896493768319
1.275,0.0565366558730602,-1.63429844379425,-43.8138122558594,0.000306730071315542,-0.00196787156164646,-0.00170358968898654,-0.0562951155006886,0.00172491418197751,0.00279944622889161,0.211108028888702,0.169953137636185,-0.0523347519338131,0.287571519613266,0.00299945473670959,-9.25595231819898e-05,-0.000173578213434666
1.3,0.0415275581181049,-1.63498222827911,-43.8159637451172,0.00155174278188497,-0.00236958847381175,-0.00180491455830634,-0.0674458369612694,0.00502454815432429,0.00147341203410178,0.0752038061618805,0.212434738874435,-0.145251139998436,0.279618322849274,0.0106914369389415,-0.000111699919216335,-0.000179604146978818
1.325,0.0508296526968479,-1.63378977775574,-43.8172988891602,0.00123755738604814,-0.00234877900220454,-0.00179457641206682,-0.0619694031774998,0.00419861590489745,0.00371586694382131,0.118751488626003,0.153580486774445,-0.132512882351875,0.174648076295853,0.0127951931208372,-0.000110088767542038,-0.000177859357791021
1.35,0.0269272439181805,-1.63370013237,-43.8167152404785,-0.000546352530363947,-0.00209490186534822,-0.00184938695747405,-0.0486458279192448,0.00242994166910648,0.00184919510502368,0.213058963418007,0.0601968131959438,-0.107107430696487,0.0132861966267228,0.00621341913938522,-9.88838437478989e-05,-0.000189785845577717
1.375,0.0313232503831387,-1.63329422473907,-43.8158073425293,0.00129789917264134,-0.00243618153035641,-0.00182702927850187,-0.0558292865753174,0.00527445413172245,0.0023128199391067,0.278690576553345,0.0879897028207779,-0.108441866934299,0.0675375312566757,0.013615645468235,-0.000114161040983163,-0.000180257804458961
1.4,0.0325916074216366,-1.6343777179718,-43.8164558410645,0.000172224885318428,-0.00215210160240531,-0.00184691289905459,-0.0637729987502098,0.00137636298313737,0.00461829639971256,0.0972878187894821,0.0490418486297131,-0.200157359242439,-0.102073661983013,0.000959215511102229,-0.000101170124253258,-0.000187760262633674
1.425,0.0485089868307114,-1.63576757907867,-43.8172721862793,0.000808628741651773,-0.00200586277060211,-0.0017729828832671,-0.0534705854952335,0.00173013855237514,0.00734091456979513,0.155793130397797,0.157764285802841,-0.153998479247093,0.16153010725975,0.00118548516184092,-9.64468854363076e-05,-0.000185713375685737
1.45,0.0583392381668091,-1.63550710678101,-43.8165397644043,0.000676289957482368,-0.00207859417423606,-0.00174996175337583,-0.0793757736682892,0.000898967962712049,0.00255923299118876,0.258770048618317,0.044329509139061,-0.126748606562614,-0.0380895882844925,0.00273233186453581,-9.5562674687244e-05,-0.000173372682183981
1.475,0.0405904538929462,-1.6347142457962,-43.8158302307129,-5.0530579756014e-05,-0.00252935686148703,-0.00188222469296306,-0.04655871540308,0.00146015838254243,0.00637569837272167,0.0216111484915018,0.121972911059856,-0.071761354804039,0.172184467315674,0.00528241088613868,-0.000118738229502924,-0.000185824072104879
1.5,0.0598907582461834,-1.63368082046509,-43.8170394897461,0.00233709183521569,-0.00220576743595302,-0.00176238594576716,-0.0555295348167419,0.00162640458438545,0.00540684908628464,0.122351251542568,0.116877987980843,-0.108137689530849,0.125618293881416,0.00649892492219806,-0.000106990395579487,-0.000182816627784632
1.525,0.0581503733992577,-1.63507413864136,-43.8167266845703,0.00409447541460395,-0.00133297755382955,-0.00154182745609432,-0.0518919304013252,0.00441753584891558,0.00525495642796159,0.271216452121735,0.161287248134613,-0.179861053824425,0.14271342754364,0.00774328643456101,-5.94423145230394e-05,-0.000159341201651841
1.55,0.0399281568825245,-1.63463222980499,-43.8164749145508,0.0024990001693368,-0.00142330164089799,-0.00189369556028396,-0.0586953572928905,0.00174279347993433,0.0023143442813307,0.0789789631962776,0.148937672376633,-0.0566262789070606,0.241249054670334,0.00517627503722906,-6.11410869169049e-05,-0.00019389383669477
1.575,0.0405429974198341,-1.63511180877686,-43.8152275085449,0.00364257302135229,-0.00164812651928514,-0.00145450897980481,-0.0550575442612171,-0.000136855524033308,0.00245961151085794,0.186174958944321,-0.00806418061256409,-0.153378680348396,-0.169507041573524,-0.00135645980481058,-7.42436895961873e-05,-0.000142983990372159
1.6,0.0283398628234863,-1.63549828529358,-43.8165702819824,0.00352417607791722,-0.00149238191079348,-0.00174719607457519,-0.0699078366160393,0.00472974311560392,0.00191772286780179,0.104831196367741,0.0740920081734657,-0.0548765249550343,0.0933074876666069,0.010917249135673,-6.80069570080377e-05,-0.000183639829629101
1.625,0.037790309637785,-1.63353705406189,-43.8159103393555,-0.000533047423232347,-0.00140666356310248,-0.00149439787492156,-0.0617364943027496,0.00221941340714693,0.00219782465137541,0.126856058835983,0.184725373983383,-0.121284462511539,0.248166278004646,0.00966070126742125,-6.30412105238065e-05,-0.000151222906424664
1.65,0.0433686338365078,-1.63373255729675,-43.8170356750488,0.000386383850127459,-0.00112378795165569,-0.00173867912963033,-0.0574523583054543,0.000190447026398033,0.00450422521680593,0.118670426309109,0.0386596284806728,-0.0243146792054176,0.053004577755928,3.84527120331768e-05,-4.54177388746757e-05,-0.000174148110090755
1.675,0.0381213948130608,-1.63435411453247,-43.8181838989258,0.00260839285328984,-0.00181577319744974,-0.00188913766760379,-0.0492526032030582,0.00198599975556135,0.00477624265477061,0.0202760174870491,0.0560637600719929,-0.107589341700077,0.00453817611560225,0.0035089747980237,-8.31633442430757e-05,-0.000195287939277478
1.7,0.0340398997068405,-1.63242304325104,-43.8180770874023,0.00279387203045189,-0.00151302805170417,-0.00163522304501384,-0.0867397710680962,0.00103682372719049,0.0035397270694375,0.123260863125324,0.144558250904083,-0.191715076565742,0.0974014103412628,0.00677345460280776,-6.75223127473146e-05,-0.000166085344972089
1.725,0.0400543920695782,-1.63475167751312,-43.8158988952637,0.0026105884462595,-0.00144725618883967,-0.00159784557763487,-0.0683642327785492,0.00209322315640748,0.00314321229234338,0.240551635622978,-0.0257415436208248,0.0224089566618204,-0.0290741324424744,-7.22334734746255e-05,-6.47486376692541e-05,-0.000163253993378021
1.75,0.0448178090155125,-1.63286471366882,-43.8175659179688,0.00141582498326898,-0.00122929573990405,-0.00155226129572839,-0.0457520969212055,0.00509262830018997,0.00317330891266465,0.140326932072639,0.0980913043022156,-0.179816365242004,0.0163662489503622,0.016278337687254,-5.28980817762204e-05,-0.000156996291480027
1.775,0.0424661003053188,-1.63485777378082,-43.8169364929199,0.00496305944398046,-0.00103770464193076,-0.0008546311291866,-0.0532283820211887,0.00408006878569722,0.00397613551467657,0.10282164812088,0.176975458860397,-0.214023098349571,0.139927819371223,0.00553226377815008,-4.82431933050975e-05,-8.56043989188038e-05
1.8,0.0289005786180496,-1.63212597370148,-43.8170623779297,0.00072783324867487,-0.00108555448241532,-0.00126927264500409,-0.0452876128256321,-0.000222362446947955,0.00188809866085649,0.0859055072069168,0.0658529847860336,-0.114587344229221,0.0171186197549105,0.00539561361074448,-4.71476159873419e-05,-0.000127290142700076
1.825,0.0413274317979813,-1.63453340530396,-43.8177757263184,0.00309956329874694,-0.00113327743019909,-0.00120753003284335,-0.0630791112780571,0.00394864426925778,1.89028996828711e-05,0.203288838267326,0.0935637131333351,-0.120258331298828,0.0668690949678421,0.00430467445403337,-5.18772758368868e-05,-0.000124465441331267
1.85,0.0389478802680969,-1.63496291637421,-43.8183212280273,0.00481470674276352,-0.00112804619129747,-0.00127044133841991,-0.0676354914903641,0.000557423394639045,0.005526187364012,0.191339358687401,0.112984791398048,-0.199804738163948,0.0261648502200842,0.000411187706049532,-4.93177212774754e-05,-0.000129111809656024
1.875,0.0490629151463509,-1.63520812988281,-43.8175315856934,0.00354257132858038,-0.00113535148557276,-0.00136935256887227,-0.052986241877079,0.00206253374926746,0.00252550863660872,0.279646039009094,0.0704266950488091,-0.0446955598890781,0.0961578339338303,0.00446012988686562,-4.98240515298676e-05,-0.000140118019771762
1.9,0.0559001006186008,-1.63364481925964,-43.817699432373,0.00424716668203473,-0.000987395993433893,-0.0015077575808391,-0.0490699522197247,0.00255534099414945,0.0050940029323101,0.320286154747009,0.0233905240893364,0.0413456857204437,0.0881267338991165,0.00914538651704788,-3.86386782338377e-05,-0.000147536396980286
1.925,0.0495201721787453,-1.63472175598145,-43.817195892334,0.0038224991876632,-0.001039381721057,-0.00125780212692916,-0.0556393414735794,0.00382397160865366,0.00210115197114646,0.115265764296055,0.0890423804521561,0.0344302728772163,0.212515026330948,0.00667383335530758,-4.42345044575632e-05,-0.000124590209452435
1.95,0.0482430420815945,-1.63415515422821,-43.8177299499512,0.00214823638089001,-0.00084452930605039,-0.00117175607010722,-0.0668037086725235,0.00193394301459193,0.00157404644414783,0.0582424327731133,0.134090751409531,-0.142495229840279,0.125686272978783,0.00571287795901299,-3.47758468706161e-05,-0.000116164541395847
1.975,0.0431952960789204,-1.63532567024231,-43.8165969848633,0.00125633273273706,-0.00171723356470466,-0.00135659892112017,-0.0786963626742363,0.0031968739349395,0.00626088958233595,0.203289687633514,0.128248125314713,-0.152577638626099,0.103918619453907,0.00516648404300213,-8.01264395704493e-05,-0.000134938061819412
2,0.0544047020375729,-1.63430416584015,-43.8169479370117,0.00380300916731358,-0.00130604254081845,-0.00104806327726692,-0.0705051198601723,0.00369988358579576,0.00242953794077039,0.0928664952516556,0.217215955257416,-0.197517886757851,0.236914023756981,0.0111181028187275,-6.02423424425069e-05,-0.000103177801065613
2.025,0.058222234249115,-1.63396191596985,-43.8171577453613,0.00297604547813535,-0.00101323891431093,-0.00126061716582626,-0.0625766143202782,0.00338232330977917,0.00530205154791474,0.14240263402462,0.00348202884197235,-0.153760567307472,-0.146796509623528,0.00861575081944466,-4.22546254412737e-05,-0.000124040714581497
2.05,0.0640501081943512,-1.63454604148865,-43.8171234130859,0.00227286852896214,-0.000892905110958964,-0.00118025892879814,-0.0673146992921829,0.001094707287848,0.00342770013958216,0.0799686908721924,0.082445852458477,-0.103215038776398,0.0616766698658466,0.00139456323813647,-3.9095200918382e-05,-0.000123408550280146
2.075,0.0515677146613598,-1.63246083259583,-43.8180847167969,0.00311690103262663,-0.000995571259409189,-0.000634752213954926,-0.0738624557852745,0.00358308316208422,0.0037874891422689,0.160642087459564,0.037413090467453,-0.0231998078525066,0.0516263693571091,0.0133208893239498,-4.7359641030198e-05,-6.17645418969914e-05
2.1,0.0563168972730637,-1.63559556007385,-43.8175392150879,0.00368354143574834,-0.000937848584726453,-0.00116578012239188,-0.0680938735604286,0.0024850273039192,0.00480623636394739,0.139530137181282,0.111065208911896,-0.15609784424305,0.0660325661301613,-0.000898646423593163,-4.06672552344389e-05,-0.000119545678899158
2.125,0.0528343990445137,-1.63628828525543,-43.8181915283203,0.0022729046177119,-0.000912687741219997,-0.00110579223837703,-0.0709299221634865,0.00556096434593201,0.00540002528578043,0.225709602236748,0.119001448154449,-0.171212002635002,0.0667908862233162,0.0118499137461185,-3.95468669012189e-05,-0.000112022113171406
2.15,0.0394211784005165,-1.63328683376312,-43.816764831543,0.00381971918977797,-0.000820788147393614,-0.00100022694095969,-0.059789102524519,0.00136055494658649,0.000975700677372515,0.289130598306656,0.167878866195679,-0.307307571172714,0.0284501630812883,0.00980340223759413,-3.55735137418378e-05,-0.000101083322078921
2.175,0.0342325158417225,-1.63407802581787,-43.8173713684082,0.0028353133238852,-0.000851742515806109,-0.000988976797088981,-0.0490916855633259,0.00204498460516334,-3.77459327864926e-05,0.175412371754646,0.080217182636261,-0.214401260018349,-0.0539669021964073,0.00332408398389816,-3.92877445847262e-05,-0.000104821621789597
2.2,0.0535081401467323,-1.63469779491425,-43.8190460205078,0.00361956423148513,-0.00105182896368206,-0.00100751046556979,-0.0471813194453716,0.0031558838672936,0.00318126915954053,0.187248393893242,0.0916599482297897,-0.140561729669571,0.0427581630647182,0.00645937491208315,-4.9126934754895e-05,-0.000104365761217196
2.225,0.0401621647179127,-1.63434040546417,-43.8175086975098,0.00189337821211666,-0.000755060056690127,-0.000968357140664011,-0.0625387579202652,0.00174672028515488,0.00648208893835545,0.103177018463612,0.0865871831774712,-0.210022836923599,-0.0368484742939472,0.00511988392099738,-3.30803813994862e-05,-0.000101074008853175
